year,state,county,zip_codes,population,ev_registrations,cumulative_ev_stations,median_income,ev_adoption_rate,ev_growth_rate
2019,CA,Sonoma County,"[94922, 94923, 94926, 94927, 94928, 94931, 94951, 94952, 94953, 94954, 94955, 94972, 94975, 94999, 95401, 95402, 95403, 95404, 95405, 95406, 95407, 95409, 95412, 95416, 95419, 95421, 95425, 95430, 95431, 95433, 95436, 95439, 95441, 95442, 95444, 95446, 95448, 95450, 95452, 95462, 95465, 95471, 95472, 95473, 95476, 95480, 95486, 95487, 95492, 95497]",494336,9121,73,81018,0.01845101307612636,0.1512097739387983
2019,CA,Stanislaus County,"[95307, 95313, 95316, 95319, 95323, 95326, 95328, 95350, 95351, 95352, 95353, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95381, 95382, 95385, 95386, 95387, 95397]",550660,2151,17,60704,0.00390622162495914,0.33568411378811835
2019,CA,Sutter County,"[95659, 95668, 95674, 95676, 95953, 95957, 95982, 95991, 95992, 95993]",96971,283,1,59050,0.0029183982840230585,0.6253285425956858
2019,CA,Tehama County,"[96021, 96022, 96029, 96035, 96055, 96059, 96061, 96063, 96074, 96075, 96078, 96080, 96090, 96092]",65084,109,3,44514,0.0016747587732776105,0.4295294286358142
2019,CA,Trinity County,"[95527, 95552, 95563, 95595, 96010, 96024, 96041, 96046, 96048, 96052, 96076, 96091, 96093]",12285,33,0,40846,0.002686202686202686,38.45494505494505
2019,CA,Tulare County,"[93201, 93207, 93208, 93218, 93219, 93221, 93223, 93227, 93235, 93237, 93244, 93247, 93256, 93257, 93258, 93260, 93261, 93262, 93265, 93267, 93270, 93271, 93272, 93274, 93275, 93277, 93278, 93279, 93282, 93286, 93290, 93291, 93292, 93603, 93615, 93618, 93633, 93647, 93666, 93670, 93673]",466195,1164,7,49687,0.0024968092750887504,0.36149075622559557
2019,CA,Tuolumne County,"[95305, 95309, 95310, 95314, 95321, 95327, 95329, 95335, 95346, 95347, 95364, 95370, 95372, 95373, 95375, 95379, 95383]",54478,191,0,60108,0.003506002422996439,0.4020658366140246
2019,CA,Ventura County,"[91319, 91320, 91358, 91360, 91361, 91362, 91377, 93001, 93002, 93003, 93004, 93005, 93006, 93007, 93009, 93010, 93011, 93012, 93015, 93016, 93020, 93021, 93022, 93023, 93024, 93030, 93031, 93032, 93033, 93034, 93035, 93036, 93040, 93041, 93042, 93043, 93044, 93060, 93061, 93062, 93063, 93064, 93065, 93066, 93093, 93094, 93099]",846006,11385,66,88131,0.013457351366302366,0.28692579800636175
2019,CA,Yolo County,"[95605, 95606, 95607, 95612, 95616, 95617, 95618, 95627, 95637, 95645, 95653, 95679, 95691, 95694, 95695, 95697, 95698, 95776, 95798, 95799, 95937]",220500,2595,39,70228,0.011768707482993197,0.3076750902279135
2019,CA,Yuba County,"[95692, 95901, 95903, 95918, 95919, 95922, 95925, 95935, 95961, 95962, 95972]",78668,235,0,58054,0.002987237504449077,0.5654133725172774
2019,FL,Alachua County,"[32601, 32602, 32603, 32604, 32605, 32606, 32607, 32608, 32609, 32610, 32611, 32612, 32613, 32614, 32615, 32616, 32618, 32627, 32631, 32635, 32641, 32643, 32653, 32654, 32655, 32658, 32662, 32667, 32669, 32694]",269043,699,15,49689,0.0025980977018543504,-0.08811858323597388
2019,FL,Baker County,"[32040, 32063, 32072, 32087]",29210,12,0,63275,0.0004108182129407737,1.3295857583019512
2019,FL,Bay County,"[32401, 32402, 32403, 32404, 32405, 32406, 32407, 32408, 32409, 32410, 32411, 32412, 32413, 32417, 32438, 32444, 32466]",174705,237,9,54316,0.0013565725079419592,-0.15783978706963164
2019,FL,Bradford County,"[32042, 32044, 32058, 32091, 32622]",28201,9,0,45921,0.00031913761923336054,-0.5974223995925354
2019,FL,Brevard County,"[32754, 32775, 32780, 32781, 32782, 32783, 32796, 32815, 32899, 32901, 32902, 32903, 32904, 32905, 32906, 32907, 32908, 32909, 32910, 32911, 32912, 32919, 32920, 32922, 32923, 32924, 32925, 32926, 32927, 32931, 32932, 32934, 32935, 32936, 32937, 32940, 32941, 32949, 32950, 32951, 32952, 32953, 32954, 32955, 32956, 32959, 32976]",601942,1657,27,56775,0.0027527569101341988,-0.12894780904699332
2019,FL,Broward County,"[33004, 33008, 33009, 33019, 33020, 33021, 33022, 33023, 33024, 33025, 33026, 33027, 33028, 33029, 33060, 33061, 33062, 33063, 33064, 33065, 33066, 33067, 33068, 33069, 33071, 33072, 33073, 33074, 33075, 33076, 33077, 33081, 33082, 33083, 33084, 33093, 33097, 33301, 33302, 33303, 33304, 33305, 33306, 33307, 33308, 33309, 33310, 33311, 33312, 33313, 33314, 33315, 33316, 33317, 33318, 33319, 33320, 33321, 33322, 33323, 33324, 33325, 33326, 33327, 33328, 33329, 33330, 33331, 33332, 33334, 33335, 33336, 33337, 33338, 33339, 33340, 33345, 33346, 33348, 33349, 33351, 33355, 33359, 33388, 33394, 33441, 33442, 33443]",1952778,6542,89,59547,0.0033500991920228517,-0.17909198082472721
2019,FL,Calhoun County,"[32421, 32424, 32430, 32449]",14105,5,0,38568,0.0003544842254519674,6.622828784119107
2019,FL,Charlotte County,"[33927, 33938, 33946, 33947, 33948, 33949, 33950, 33951, 33952, 33953, 33954, 33955, 33980, 33981, 33982, 33983, 34224]",188910,362,0,51499,0.0019162564184002965,-0.11000481737468237
2019,FL,Citrus County,"[34423, 34428, 34429, 34433, 34434, 34436, 34442, 34445, 34446, 34447, 34448, 34450, 34451, 34452, 34453, 34460, 34461, 34464, 34465, 34487]",149657,161,0,44237,0.0010757933140447824,-0.20957558107083807
2019,FL,Clay County,"[32003, 32006, 32030, 32043, 32050, 32065, 32067, 32068, 32073, 32079, 32160, 32656]",219252,297,1,65740,0.0013546056592414208,6.076459963877182
2019,FL,Collier County,"[34101, 34102, 34103, 34104, 34105, 34106, 34107, 34108, 34109, 34110, 34112, 34113, 34114, 34116, 34117, 34119, 34120, 34137, 34138, 34139, 34140, 34141, 34142, 34143, 34145, 34146]",384902,1395,22,69653,0.0036242991722568343,-0.18988559618988954
2019,FL,Columbia County,"[32024, 32025, 32038, 32055, 32056, 32061]",71686,41,2,46494,0.0005719387328069637,-0.22273526211533634
2019,FL,DeSoto County,"[34266, 34268, 34269]",38001,22,1,35438,0.0005789321333649114,-0.059411480018260354
2019,FL,Dixie County,"[32628, 32648, 32680, 32692]",16826,3,0,39828,0.00017829549506715798,0.4874301675977655
2019,FL,Duval County,"[32099, 32201, 32202, 32203, 32204, 32205, 32206, 32207, 32208, 32209, 32210, 32211, 32212, 32214, 32215, 32216, 32217, 32218, 32219, 32220, 32221, 32222, 32223, 32224, 32225, 32226, 32227, 32228, 32229, 32230, 32231, 32232, 32233, 32234, 32235, 32236, 32237, 32238, 32239, 32240, 32241, 32244, 32245, 32246, 32247, 32250, 32254, 32255, 32256, 32257, 32258, 32260, 32266, 32267, 32277, 32290]",957755,1733,26,55807,0.0018094397836607484,-0.1663289608308226
2019,FL,Escambia County,"[32501, 32502, 32503, 32504, 32505, 32506, 32507, 32508, 32509, 32511, 32512, 32513, 32514, 32516, 32520, 32521, 32522, 32523, 32524, 32526, 32533, 32534, 32535, 32559, 32560, 32568, 32577, 32590, 32591, 32592]",318316,389,2,50915,0.0012220560700687366,-0.14427832021569065
2019,FL,Flagler County,"[32110, 32135, 32136, 32137, 32142, 32143, 32164]",115081,258,0,54514,0.0022418991840529715,-0.18148771972450395
2019,FL,Franklin County,"[32320, 32322, 32323, 32328, 32329]",12125,18,0,46643,0.0014845360824742267,4.333443298969072
2019,FL,Gadsden County,"[32324, 32330, 32332, 32333, 32343, 32351, 32352, 32353]",45660,22,0,41401,0.0004818221638195357,-0.11485413929040733
2019,FL,Gilchrist County,"[32619, 32693]",18582,13,0,43640,0.000699601765149069,0.2791518673985578
2019,FL,Glades County,"[33471, 33944]",13811,4,0,40977,0.00028962421258417204,-0.2072406053146043
2019,FL,Gulf County,"[32456, 32457, 32465]",13639,7,0,47712,0.0005132341080724393,-0.17133220910623936
2019,FL,Hamilton County,"[32052, 32053, 32096]",14428,2,0,38569,0.0001386193512614361,-0.4124618796784031
2019,FL,Hardee County,"[33834, 33865, 33873, 33890]",26937,4,0,38682,0.00014849463563128783,-0.3276162898615287
2019,FL,Hendry County,"[33440, 33930, 33935, 33975]",42022,29,0,40820,0.0006901147018228547,-0.10854433392032736
2019,FL,Hernando County,"[34601, 34602, 34603, 34604, 34605, 34606, 34607, 34608, 34609, 34611, 34613, 34614, 34636, 34661]",193920,229,0,48812,0.0011808993399339933,-0.18160669816981712
2019,FL,Highlands County,"[33825, 33826, 33852, 33857, 33862, 33870, 33871, 33872, 33875, 33876, 33960]",106221,110,0,40942,0.0010355767691887668,-0.229317892756845
2019,FL,Hillsborough County,"[33503, 33508, 33509, 33510, 33511, 33527, 33530, 33534, 33547, 33548, 33549, 33550, 33556, 33558, 33559, 33563, 33564, 33565, 33566, 33567, 33568, 33569, 33570, 33571, 33572, 33573, 33575, 33578, 33579, 33583, 33584, 33586, 33587, 33592, 33594, 33595, 33596, 33598, 33601, 33602, 33603, 33604, 33605, 33606, 33607, 33608, 33609, 33610, 33611, 33612, 33613, 33614, 33615, 33616, 33617, 33618, 33619, 33620, 33621, 33622, 33623, 33624, 33625, 33626, 33629, 33630, 33631, 33633, 33634, 33635, 33637, 33646, 33647, 33650, 33651, 33655, 33660, 33661, 33662, 33663, 33664, 33672, 33673, 33674, 33675, 33677, 33679, 33680, 33681, 33682, 33684, 33685, 33686, 33687, 33688, 33689, 33690, 33694]",1471968,3849,68,58884,0.0026148666275353813,-0.14104648439263723
2019,FL,Holmes County,"[32425, 32452, 32464]",19617,6,0,39102,0.0003058571647040832,-0.2566523933323138
2019,FL,Indian River County,"[32948, 32957, 32958, 32960, 32961, 32962, 32963, 32964, 32965, 32966, 32967, 32968, 32969, 32970, 32971, 32978]",159923,331,0,54740,0.0020697460652939225,-0.15496837723284218
2019,FL,Jackson County,"[32420, 32423, 32426, 32431, 32432, 32440, 32442, 32443, 32445, 32446, 32447, 32448, 32460]",46414,15,0,39872,0.0003231783513595036,3.794027664066876
2019,FL,Jefferson County,"[32336, 32337, 32344, 32345, 32361]",14246,21,0,47240,0.0014740979924189246,5.0208343711647405
2019,FL,Lake County,"[32102, 32158, 32159, 32702, 32726, 32727, 32735, 32736, 32756, 32757, 32767, 32776, 32778, 32784, 34705, 34711, 34712, 34713, 34714, 34715, 34729, 34731, 34736, 34737, 34748, 34749, 34753, 34755, 34756, 34762, 34788, 34789, 34797]",367118,816,6,54513,0.0022227185809467255,-0.5968677223863779
2019,FL,Lee County,"[33900, 33901, 33902, 33903, 33904, 33905, 33906, 33907, 33908, 33909, 33910, 33911, 33912, 33913, 33914, 33915, 33916, 33917, 33918, 33919, 33920, 33921, 33922, 33924, 33928, 33929, 33931, 33932, 33936, 33945, 33956, 33957, 33965, 33966, 33967, 33970, 33971, 33972, 33973, 33974, 33976, 33990, 33991, 33993, 33994, 34133, 34134, 34135, 34136]",770577,1463,20,57832,0.001898577299867502,31.459976095834676
2019,FL,Leon County,"[32301, 32302, 32303, 32304, 32305, 32306, 32307, 32308, 32309, 32310, 32311, 32312, 32313, 32314, 32315, 32316, 32317, 32318, 32362, 32395, 32399]",293582,569,13,53106,0.0019381297218494322,4.5753531665202
2019,FL,Levy County,"[32621, 32625, 32626, 32639, 32644, 32668, 32683, 32696, 34449, 34498]",41503,24,0,37326,0.0005782714502566079,0.025752983807351804
2019,FL,Liberty County,"[32321, 32334, 32335, 32360]",8354,4,0,38015,0.00047881254488867607,12.694357992179395
2019,FL,Madison County,"[32059, 32331, 32340, 32341, 32350]",18493,2,0,37037,0.00010814902936246147,-0.49872924890499104
2019,FL,Manatee County,"[34201, 34202, 34203, 34204, 34205, 34206, 34207, 34208, 34209, 34210, 34211, 34212, 34215, 34216, 34217, 34218, 34219, 34220, 34221, 34222, 34243, 34250, 34251, 34264, 34270, 34280, 34281, 34282]",403253,1116,16,59009,0.002767493360247785,-0.13238203190139652
2019,FL,Marion County,"[32111, 32113, 32133, 32134, 32179, 32182, 32183, 32192, 32195, 32617, 32633, 32634, 32663, 32664, 32681, 32686, 34420, 34421, 34430, 34431, 34432, 34470, 34471, 34472, 34473, 34474, 34475, 34476, 34477, 34478, 34479, 34480, 34481, 34482, 34483, 34488, 34489, 34491, 34492]",365579,460,0,45371,0.0012582779645439154,5.23791300922646
2019,FL,Martin County,"[33455, 33475, 34956, 34957, 34958, 34990, 34991, 34992, 34994, 34995, 34996, 34997]",161000,563,7,61133,0.0034968944099378883,-0.22788763565626913
2019,FL,Miami-Dade County,"[33002, 33010, 33011, 33012, 33013, 33014, 33015, 33016, 33017, 33018, 33030, 33031, 33032, 33033, 33034, 33035, 33039, 33054, 33055, 33056, 33090, 33092, 33101, 33102, 33107, 33109, 33110, 33111, 33112, 33114, 33116, 33119, 33121, 33122, 33124, 33125, 33126, 33127, 33128, 33129, 33130, 33131, 33132, 33133, 33134, 33135, 33136, 33137, 33138, 33139, 33140, 33141, 33142, 33143, 33144, 33145, 33146, 33147, 33148, 33149, 33150, 33151, 33152, 33153, 33154, 33155, 33156, 33157, 33158, 33159, 33160, 33161, 33162, 33163, 33164, 33165, 33166, 33167, 33168, 33169, 33170, 33172, 33173, 33174, 33175, 33176, 33177, 33178, 33179, 33180, 33181, 33182, 33183, 33184, 33185, 33186, 33187, 33188, 33189, 33190, 33193, 33194, 33195, 33196, 33197, 33199, 33222, 33231, 33233, 33234, 33238, 33239, 33242, 33243, 33245, 33247, 33255, 33256, 33257, 33261, 33265, 33266, 33269, 33280, 33283, 33296, 33299]",2716940,7936,192,51347,0.0029209331085706712,-0.17042505141379627
2019,FL,Monroe County,"[33001, 33036, 33037, 33040, 33041, 33042, 33043, 33045, 33050, 33051, 33052, 33070]",74228,284,29,70033,0.003826049469202996,-0.09771615088577801
2019,FL,Nassau County,"[32009, 32011, 32034, 32035, 32041, 32046, 32097]",88625,163,0,69943,0.001839210155148096,-0.18946480054970882
2019,FL,Okaloosa County,"[32531, 32536, 32537, 32539, 32540, 32541, 32542, 32544, 32547, 32548, 32549, 32564, 32567, 32569, 32578, 32579, 32580, 32588]",210738,308,11,63412,0.001461530431151477,-0.2569033458479121
2019,FL,Okeechobee County,"[34972, 34973, 34974]",42168,21,3,41760,0.00049800796812749,-0.3517492529880478
2019,FL,Orange County,"[32703, 32704, 32709, 32710, 32712, 32733, 32751, 32768, 32777, 32789, 32790, 32792, 32793, 32794, 32798, 32801, 32802, 32803, 32804, 32805, 32806, 32807, 32808, 32809, 32810, 32811, 32812, 32814, 32816, 32817, 32818, 32819, 32820, 32821, 32822, 32824, 32825, 32826, 32827, 32828, 32829, 32830, 32831, 32832, 32833, 32834, 32835, 32836, 32837, 32839, 32853, 32854, 32855, 32856, 32857, 32858, 32859, 32860, 32861, 32862, 32867, 32868, 32869, 32872, 32877, 32878, 32885, 32886, 32887, 32890, 32891, 32893, 32896, 32897, 32898, 34734, 34740, 34760, 34761, 34777, 34778, 34786, 34787]",1393452,4830,102,58254,0.003466211968550047,-0.8367475696853095
2019,FL,Osceola County,"[33848, 34739, 34741, 34742, 34743, 34744, 34745, 34746, 34747, 34758, 34769, 34770, 34771, 34772, 34773]",375751,642,12,52279,0.0017085782872168006,-0.0714809418956438
2019,FL,Palm Beach County,"[33401, 33402, 33403, 33404, 33405, 33406, 33407, 33408, 33409, 33410, 33411, 33412, 33413, 33414, 33415, 33416, 33417, 33418, 33419, 33420, 33421, 33422, 33424, 33425, 33426, 33427, 33428, 33429, 33430, 33431, 33432, 33433, 33434, 33435, 33436, 33437, 33438, 33439, 33444, 33445, 33446, 33447, 33448, 33449, 33454, 33458, 33459, 33460, 33461, 33462, 33463, 33464, 33465, 33466, 33467, 33468, 33469, 33470, 33472, 33473, 33474, 33476, 33477, 33478, 33480, 33481, 33482, 33483, 33484, 33486, 33487, 33488, 33493, 33496, 33497, 33498, 33499]",1496770,6131,82,63299,0.004096153717672054,-0.23529043934953242
2019,FL,Pasco County,"[33523, 33524, 33525, 33526, 33537, 33539, 33540, 33541, 33542, 33543, 33544, 33545, 33574, 33576, 33593, 34610, 34637, 34638, 34639, 34652, 34653, 34654, 34655, 34656, 34667, 34668, 34669, 34673, 34674, 34679, 34680, 34690, 34691, 34692]",553947,1141,0,52828,0.0020597638402229815,-0.09207024642207107
2019,FL,Pinellas County,"[33701, 33702, 33703, 33704, 33705, 33706, 33707, 33708, 33709, 33710, 33711, 33712, 33713, 33714, 33715, 33716, 33729, 33730, 33731, 33732, 33733, 33734, 33736, 33737, 33738, 33740, 33741, 33742, 33743, 33744, 33747, 33755, 33756, 33757, 33758, 33759, 33760, 33761, 33762, 33763, 33764, 33765, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33775, 33776, 33777, 33778, 33779, 33780, 33781, 33782, 33784, 33785, 33786, 34660, 34677, 34681, 34682, 34683, 34684, 34685, 34688, 34689, 34695, 34697, 34698]",974996,3014,39,54090,0.0030912947335168554,-0.14252877114981632
2019,FL,Polk County,"[33801, 33802, 33803, 33804, 33805, 33806, 33807, 33809, 33810, 33811, 33812, 33813, 33815, 33820, 33823, 33827, 33830, 33831, 33835, 33836, 33837, 33838, 33839, 33840, 33841, 33843, 33844, 33845, 33846, 33847, 33849, 33850, 33851, 33853, 33854, 33855, 33856, 33858, 33859, 33860, 33863, 33867, 33868, 33877, 33880, 33881, 33882, 33883, 33884, 33885, 33888, 33896, 33897, 33898, 34759]",724777,855,6,50584,0.001179673196031331,3.9108812089787612
2019,FL,Putnam County,"[32007, 32112, 32131, 32138, 32139, 32140, 32147, 32148, 32149, 32157, 32177, 32178, 32181, 32185, 32187, 32189, 32193, 32640, 32666]",74521,42,0,37670,0.0005635995222823097,0.12785403860402855
2019,FL,Santa Rosa County,"[32530, 32561, 32562, 32563, 32565, 32566, 32570, 32571, 32572, 32583]",184313,260,4,67949,0.0014106438504066451,-0.1652759433707609
2019,FL,Sarasota County,"[34223, 34228, 34229, 34230, 34231, 34232, 34233, 34234, 34235, 34236, 34237, 34238, 34239, 34240, 34241, 34242, 34249, 34260, 34272, 34274, 34275, 34276, 34277, 34278, 34284, 34285, 34286, 34287, 34288, 34289, 34290, 34291, 34292, 34293, 34295]",433742,1633,34,62236,0.003764910937838623,-0.1905745258609166
2019,FL,Seminole County,"[32701, 32707, 32708, 32714, 32715, 32716, 32718, 32719, 32730, 32732, 32745, 32746, 32747, 32750, 32752, 32762, 32765, 32766, 32771, 32772, 32773, 32779, 32791, 32795, 32799]",471826,1563,23,66768,0.0033126618711135035,-0.1782035503818783
2019,FL,St. Johns County,"[32004, 32033, 32080, 32081, 32082, 32084, 32085, 32086, 32092, 32095, 32145, 32259]",264672,973,16,82252,0.003676248337564986,-0.15097061369361287
2019,FL,St. Lucie County,"[34945, 34946, 34947, 34948, 34949, 34950, 34951, 34952, 34953, 34954, 34979, 34981, 34982, 34983, 34984, 34985, 34986, 34987, 34988]",328297,523,0,52322,0.0015930696899453848,-0.15064999101372722
2019,FL,Sumter County,"[32162, 32163, 33513, 33514, 33521, 33538, 33585, 33597, 34484, 34785]",132420,255,0,57226,0.001925690983235161,-0.12101766783316781
2019,FL,Suwannee County,"[32008, 32060, 32062, 32064, 32071, 32094]",44417,16,1,47839,0.00036022243735506676,-0.20428664700452526
2019,FL,Taylor County,"[32347, 32348, 32356, 32357, 32359]",21569,6,0,40306,0.0002781770133061338,0.7360015847660153
2019,FL,Union County,"[32026, 32054, 32083, 32697]",15237,2,0,44270,0.0001312594342718383,1.0119446085187378
2019,FL,Volusia County,"[32105, 32114, 32115, 32116, 32117, 32118, 32119, 32120, 32121, 32122, 32123, 32124, 32125, 32126, 32127, 32128, 32129, 32130, 32132, 32141, 32168, 32169, 32170, 32173, 32174, 32175, 32176, 32180, 32190, 32198, 32706, 32713, 32720, 32721, 32722, 32723, 32724, 32725, 32728, 32738, 32739, 32744, 32753, 32759, 32763, 32764, 32774]",553284,903,18,49494,0.0016320732209859673,-0.1739788525916054
2019,FL,Wakulla County,"[32326, 32327, 32346, 32355, 32358]",33739,21,0,61410,0.0006224250866949227,-0.1930134265982988
2019,FL,Walton County,"[32422, 32433, 32434, 32435, 32439, 32454, 32455, 32459, 32461, 32538, 32550]",74071,171,9,58093,0.002308595806725979,-0.2261061677661519
2019,FL,Washington County,"[32427, 32428, 32437, 32462, 32463]",25473,10,0,37022,0.00039257252777450633,0.26679585871671607
2019,TX,Anderson County,"[75763, 75779, 75801, 75802, 75803, 75832, 75839, 75853, 75861, 75880, 75882, 75884, 75886]",57735,20,0,43455,0.0003464103230276262,0.181340709835506
2019,TX,Andrews County,[79714],18705,11,0,76158,0.0005880780539962577,1.1183747661053194
2019,TX,Angelina County,"[75901, 75902, 75903, 75904, 75915, 75941, 75949, 75969, 75980]",86715,20,0,50453,0.00023064060427838322,1.2246567619340496
2019,TX,Aransas County,"[78358, 78381, 78382]",23510,17,0,45137,0.0007230965546575925,1.1192152275627394
2019,TX,Archer County,"[76351, 76366, 76370, 76379, 76389]",8553,4,0,63835,0.00046767216181456796,1.0537822986086751
2019,TX,Atascosa County,"[78008, 78011, 78012, 78026, 78050, 78052, 78062, 78064, 78065, 78069]",51153,15,0,55366,0.0002932379332590464,1.4593865462436222
2019,TX,Austin County,"[77418, 77452, 77473, 77474, 77485, 78931, 78933, 78944, 78950]",30032,17,0,66206,0.0005660628662759723,0.6962073787959508
2019,TX,Bailey County,"[79320, 79324, 79344, 79347]",7000,2,0,52273,0.00028571428571428574,
2019,TX,Bandera County,"[78003, 78055, 78063, 78883, 78885]",23112,13,0,58661,0.000562478366216684,0.6025008653513326
2019,TX,Bastrop County,"[78602, 78612, 78621, 78650, 78659, 78662, 78953, 78957]",88723,79,0,64597,0.0008904117308927786,0.4278741451233363
2019,TX,Baylor County,[76380],3509,2,0,40739,0.0005699629524080935,1.0364776289541182
2019,TX,Bee County,"[78102, 78104, 78125, 78142, 78145, 78146, 78162, 78389, 78391]",32565,6,0,44578,0.00018424689083371717,0.4954859511745737
